Date,Permit Number,Permit Type,Usage,Description,Address,Status
2019-05-02,190956,Express Permit,Residential Solar Array,Roof Mounted Solar Array 6.38kW for existing residence with 22 (290 watt) modules and 1 (6000) inverterThis permit includes up to 2 inspections. Additional inspections to be paid at current rate. Final inspection required.,"23240 CYPRESS POINT CT, Auburn CA 95602",Finaled
2019-05-02,190959,Express Permit,Residential Solar Array,Roof Mounted Solar Array 10.73 kW with battery back up system. (37) modules with (2) inverters.  De-rate main service to 175amp. This permit includes up to 2 inspections. Additional inspections to be paid at current rate. Final inspection required.,"11954 BLACK OAK DR, Nevada City CA 95959",Expired
2019-05-02,190969,Express Permit,Residential Solar Array,Roof mount solar array. 35 modules with 1 inverter. 10.5kW.De-rate electrical service to 175 amps.Includes 2 inspections.,"11212 ALLS WELL PL, Grass Valley CA 95945",Finaled
2019-05-02,190971,Over the Counter Permit,Residential Solar Array,"Roof mount solar PV system on home, 7.2Kw 20Ac modules with micro-inverters.THIS PERMIT INCLUDES 2 INSPECTIONS.","12352 ALTA SIERRA DR, Grass Valley CA 95949",Finaled
2019-04-29,190924,Over the Counter Permit,Residential Solar Array,"Roof mount solar PV array on home, 6.405Kw 21 modules 305w with 5000w inverter.THIS PERMIT INCLUDES 2 INSPECTIONS.","11960 TREE TOP CIR, Nevada City CA 95959",Finaled
2019-04-29,190928,Express Permit,Residential Solar Array,Roof mount solar array on residence. 18 modules with micro-inverters. 6.48kWIncludes 2 inspections.,"15295 ROUGH AND READY HIGHWAY, Rough And Ready CA 95975",Finaled
2019-04-29,190930,Full Review,Residential Solar Array,Roof Mount PV System on Solar Ready Sunroom:3.0kW Sunny Boy Inverter(10) 300W Jinko Solar Moduels,"15401 ZINFANDEL LANE, Grass Valley CA 95945",Void
2019-04-26,190921,Full Review,Residential Solar Array,DIGITAL: Roof mounted solar array. 19 (Hanwha QCell 285W) solar modules with PV rating at 5.415KW. Single inverter.Includes 2 inspections.,"18751 QUARTZ COURT, Penn Valley CA 95946",Finaled
2019-04-24,190894,Express Permit,Residential Solar Array,Install 5.68kW DC Roof mounted solar system with 16 XT-355R-BD PV modules and SolarEdge SE5000 240VAC Inverter and 16 P-370 Optimizers.Includes 2 inspections.,"10954 NEWTOWN ROAD, Nevada City CA 95959",Finaled
2019-04-24,190902,Full Review,Residential Solar Array,Ground mount solar Pv system. 8.98Kw 28 modules 320w with 7600w inverter. line side tap.THIS PERMIT INCLUDES 2 INSPECTIONS.,"10154 GOLD DR, Grass Valley CA 95945",Finaled
2019-04-23,190890,Express Permit,Residential Solar Array,Roof Mounted Solar Array 3.84 kW for existing residence with (12) modules with microinverters.This permit includes up to 2 inspections. Additional inspections to be paid at current rate. Final inspection required.,"15372 CLOVER VALLEY ROAD, Grass Valley CA 95949",Finaled
2019-04-23,190893,Over the Counter Permit,Residential Solar Array,Roof mount solar array. 32 modules with micro-inverters. 9.92kWIncludes 2 inspections.,"11650 ROGUE HOUSE PL, Grass Valley CA 95945",Finaled
2019-04-23,190884,Full Review,Residential Solar Array,"DIGITAL: Roof mounted PV solar system 11.88 KW. 36 modules with 2 inverters. New 125 amp load center. De-rate main service to 175 amp.Revise to 72"" oc spacing of mounts per engineering.Includes 2 inspections.","19087 JAYHAWK DR, Penn Valley CA 95946",Finaled
2019-04-23,190889,Full Review,Residential Solar Array,DIGITAL: Roof Mounted PV solar system 11.55 KW35 modules with 2 inverters & 2 ESS. Array is on 2 separate structures. Includes 2 inspections.,"636 EAST BROAD ST, Nevada City CA 95959",Finaled
2019-04-22,190872,Express Permit,Residential Solar Array,Roof Mounted Solar Array 10.37kW for existing residence with (34) modules and (1) 7600 inverterThis permit includes up to 2 inspections. Additional inspections to be paid at current rate. Final inspection required.,"11805 SWALLOW CT, Penn Valley CA 95946",Finaled
2019-04-19,190858,Over the Counter Permit,Residential Solar Array,"Roof mount solar PV system on home, 7.6Kw 24 modules 320w with micro-inverters.THIS PERMIT INCLUDES 2 INSPECTIONS.","13631 LAKE WILDWOOD DR, Penn Valley CA 95946",Finaled
2019-04-19,190867,Over the Counter Permit,Residential Solar Array,"Ground mount solar Pv system, 7.44Kw 24 module 310w with 6000w inverter.THIS PERMIT INCLUDES 2 INSPECTIONS.","17347 PERIMETER ROAD, Grass Valley CA 95949",Finaled
2019-04-18,190852,Over the Counter Permit,Residential Solar Array,"Ground mount solar PV system, 11.6Kw  30 modules 365w with 10,000w inverter.THIS PERMIT INCLUDES 2 INSPECTIONS.","14881 SOUTH PONDEROSA WAY, Grass Valley CA 95949",Finaled
2019-04-18,190854,Express Permit,Residential Solar Array,Roof Mounted Solar Array on existing residence 10.37 kW with (34) modules with (1) inverter This permit includes up to 2 inspections. Additional inspections to be paid at current rate. Final inspection required.,"15143 RATTLESNAKE ROAD, Grass Valley CA 95945",Finaled
2019-04-17,190839,Express Permit,Residential Solar Array,Roof Mounted Solar Array on Detached Garage 11.88 kW with (33) modules with microinverters. This permit includes up to 2 inspections. Additional inspections to be paid at current rate. Final inspection required.,"11413 BURJER ROAD, Nevada City CA 95959",Finaled
2019-04-17,190841,Express Permit,Residential Solar Array,Roof Mounted Solar Array 2.88 kW on existing residence with (8) modules with microinverters. This permit includes up to 2 inspections. Additional inspections to be paid at current rate. Final inspection required.,"16956 PATRICIA WAY, Grass Valley CA 95949",Finaled
2019-04-17,190842,Express Permit,Residential Solar Array,Roof Mounted Solar Array 3.6 kW on existing residence with (10) modules with microinverters. This permit includes up to 2 inspections. Additional inspections to be paid at current rate. Final inspection required.,"10708 BUCCANEER WAY, Penn Valley CA 95946",Finaled
2019-04-17,190829,Over the Counter Permit,Residential Solar Array,"Roof mount solar Pv system on home, 9.36Kw 26 AC modules with micro-inverters.de-rate panel 175amp. THIS PERMIT INCLUDES 2 INSPECTIONS.","23342 SUN TERRACE CT, Auburn CA 95602",Finaled
2019-04-17,190832,Over the Counter Permit,Residential Solar Array,"Roof Mount Solar Pv system on home, 17.64Kw 56 panels 315w with 2 inverter 7600w each.THIS PERMIT INCLUDES 2 INSPECTIONS.","14139 PEPPERWOOD DR, Penn Valley CA 95946",Finaled
2019-04-17,190843,Over the Counter Permit,Residential Solar Array,Roof mount solar PV system 16.38Kw 52 panels 315w with 52 micro-inverters. De-rate panel 175amp.THIS PERMIT INCLUDES 2 INSPECTIONS.,"16742 MEYER LANE, Grass Valley CA 95949",Finaled
2019-04-16,190821,Express Permit,Residential Solar Array,Roof Mounted Solar Array 4.88 kW for existing residence with (16) 305 watt modules with microinverters. This permit includes up to 2 inspections. Additional inspections to be paid at current rate. Final inspection required.,"18934 CHICKADEE CT, Penn Valley CA 95946",Finaled
2019-04-15,190812,Over the Counter Permit,Residential Solar Array,"VOID DUPLICATE PERMIT.Roof mount solar Pv system on home, 3.6Kw 10 AC modules 360w with micr0o-inverters.THIS PERMIT INCLUDES 2 INSPECTIONS.","10020 BRAEMAR WAY, Grass Valley CA 95949",Void
2019-04-15,190813,Over the Counter Permit,Residential Solar Array,"Roof mount solar Pv system on home, 3.6Kw 10 AC modules 360w with micr0o-inverters.THIS PERMIT INCLUDES 2 INSPECTIONS.","10020 BRAEMAR WAY, Grass Valley CA 95949",Finaled
2019-04-11,190785,Over the Counter Permit,Residential Solar Array,"Roof mount solar PV system on home, 5.525Kw 17 modules with micro-inverters.THIS PERMIT INCLUDES 2 INSPECTIONS.","18620 JOSEPH DR, Grass Valley CA 95949",Finaled
2019-04-11,190786,Over the Counter Permit,Residential Solar Array,Roof mount solar array. 24 modules with micro-inverters. 7.8kWIncludes 2 inspections.,"15179 CARRIE DR, Grass Valley CA 95949",Finaled
2019-04-11,190789,Over the Counter Permit,Residential Solar Array,"Roof mount solar pV system on detached garage, 8.450Kw 28 modules 325w with micro-inverters. 200amp panel upgrade.THIS PERMIT INCLUDES 2 INSPECTIONS.","14114 TORREY PINES DR, Auburn CA 95602",Finaled
2019-04-11,190788,Express Permit,Residential Solar Array,Roof mounted solar array 4.44 kw with (12) 370 watt modules with micro-inverters and elec vehicle charger for existing residence and existing solar array.This permit includes 2 inspections. Additional inspections to be paid at current rate. Final inspection required.,"17599 MCCLUSKEY DR, Grass Valley CA 95949",Finaled
2019-04-10,190778,Express Permit,Residential Solar Array,5.61 Kw Roof Mounted Solar Array on existing detached carport to support existing Residence. (17) panels with (1) 7600 watt inverter. 1 RESU 10H LG Chem battery.This permit includes up to 2 inspections. Additional inspections to be paid at current rate. Final inspection required.,"16125 PASQUALE ROAD, Nevada City CA 95959",Finaled
2019-04-10,190764,Over the Counter Permit,Residential Solar Array,Roof mount solar array. 22 modules with micro-inverters. 7.59kWIncludes 2 inspections.,"12966 MINK CT, Grass Valley CA 95945",Finaled
2019-04-08,190741,Over the Counter Permit,Residential Solar Array,"Roof mount solar PV system on home, 20 modules 285w with 3800w inverter, new 25amp sub-panel. THIS PERMIT INCLUDES 2 INSPECTIONS.","14614 BITNEY SPRINGS ROAD, Nevada City CA 95959",Finaled
2019-04-08,190742,Over the Counter Permit,Residential Solar Array,Roof mount solar array. 15 modules with micro-inverters. 5.55kWIncludes 2 inspections.,"544 COYOTE ST, Nevada City CA 95959",Finaled
2019-04-08,190743,Over the Counter Permit,Residential Solar Array,"Roof mount solar PV system on home, 3.6Kw 10 AC modules 360w with micro-inverters.THIS PERMIT INCLUDES 2 INSPECTIONS.","16318 INDIAN FLAT ROAD, Nevada City CA 95959",Finaled
2019-04-08,190735,Express Permit,Residential Solar Array,"DIGITAL :INSTALL 7.81KW DC ROOF MOUNT SOLAR SYSTEM WITH 22 LG- PV355N1C-A5 MODULES AND SOLAREDGE SE6000H-US 240VAC INVERTER AND 22, P-370 OPTMIZERS.THIS PERMIT INCLUDES 2 INSPECTIONS.","18223 HUMMINGBIRD DRIVE, Penn Valley CA 95946",Finaled
2019-04-04,190712,Over the Counter Permit,Residential Solar Array,Roof mount solar array. 33 modules with micro inverters. 10.725kWIncludes 2 inspections.,"16879 KIWI ROAD, Grass Valley CA 95949",Expired
2019-04-03,190690,Over the Counter Permit,Residential Solar Array,Roof mount solar array. 24 modules with micro-inverters. 7.680kWIncludes 2 inspections.,"11955 LAKE WILDWOOD DR, Penn Valley CA 95946",Finaled
2019-04-03,190691,Over the Counter Permit,Residential Solar Array,Roof mount solar array. 24 modules with micro-inverters. 7.680kWIncludes 2 inspections.,"11907 DOE LANE, Penn Valley CA 95946",Finaled
2019-04-03,190695,Over the Counter Permit,Residential Solar Array,"Roof Mount solar PV system on home, 13.2Kw 40 modules 330w, 11,400w inverter. Derate panel to 175amp with 60amp breaker. Smoke affidavit in file.THIS PERMIT INCLUDES 2 INSPECTIONS.","13580 VIA DEL SOL, Auburn CA 95602",Finaled
2019-04-03,190696,Over the Counter Permit,Residential Solar Array,Roof mount solar array. 16 modules with micro-inverters. 5.670kWIncludes 2 inspections.,"10173 TOLLER RIDGE CT, Nevada City CA 95959",Finaled
2019-03-28,190653,Over the Counter Permit,Residential Solar Array,"Roof mount solar PV system on home, 5.80Kw 20 modules 290w with 5000w inverter.THIS PERMIT INCLUDES 2 INSPECTIONS.","15039 PAMMY WAY, Grass Valley CA 95949",Expired
2019-03-28,190656,Over the Counter Permit,Residential Solar Array,Roof mount solar array. 22 modules with micro-inverters. 6.71kW.200amp panel change out like for like.Includes 2 inspections.,"19350 VALKENBURG LANE, Grass Valley CA 95949",Finaled
2019-03-27,190646,Express Permit,Residential Solar Array,Roof mount solar array. 22 modules 325 watts. 1 inverter 7600 watt. total system is 7.15kw.Service upgrade to 200amp.Includes 2 inspections.,"10197 EAST DR, Grass Valley CA 95945",Finaled
2019-03-27,190638,Over the Counter Permit,Residential Solar Array,Roof mount solar array. 48 modules with microinverters. 14.88 kw. Includes 2 inspections.,"16573 SHARON WAY, Grass Valley CA 95949",Finaled
2019-03-25,190618,Over the Counter Permit,Residential Solar Array,"Roof mount solar PV system on home, 7.56Kw 21AC modules 360w with micro-inverters.THIS PERMIT INCLUDES 2 INSPECTIONS.","11290 STONEYBROOK CIR, Grass Valley CA 95949",Finaled
2019-03-20,190576,Over the Counter Permit,Residential Solar Array,"Roof mount solar PV system on home, 3.2Kw 10 modules 315w with 3800w inverter and optimizers. THIS PERMIT INCLUDES 2 INSPECTIONS.","17455 ANONA CT, Grass Valley CA 95949",Finaled
2019-03-20,190582,Over the Counter Permit,Residential Solar Array,"Roof mount solar PV system on home, 5.12Kw 16 AC modules 320w.THIS PERMIT INCLUDES 2 INSPECTIONS.","11932 LAKE WILDWOOD DR, Penn Valley CA 95946",Finaled
2019-03-20,190583,Over the Counter Permit,Residential Solar Array,"Roof mount solar PV system on home, 3.8Kw AC 12 modules 320w.THIS PERMIT INCLUDES 2 INSPECTIONS.","11960 LAKE WILDWOOD DR, Penn Valley CA 95946",Finaled
2019-03-19,190557,Over the Counter Permit,Residential Solar Array,Replace 24 modules on existing pole mounted solar array. 3 existing poles to be modified per engineering. New Tesla battery. Replace 200 amp electrical service. Relocate 100 amp subpanel.Includes 2 inspections.,"10615 CANYON CREEK LANE, Penn Valley CA 95946",Finaled
2019-03-19,190561,Over the Counter Permit,Residential Solar Array,Roof mount solar array. 23 modules with micro-inverters. 7.475kWIncludes 2 inspections.,"19405 WILDFLOWER DR, Penn Valley CA 95946",Finaled
2019-03-18,190548,Over the Counter Permit,Residential Solar Array,Ground mount solar array. 21 modules 1 inverter. 6.72 kWIncludes 2 inspections.,"20360 RECTOR ROAD, Nevada City CA 95959",Finaled
2019-03-18,190546,Full Review,Residential Solar Array,DIGITAL: Ground mount solar array. 35 modules with micro-inverters. 12.6kWIncludes 2 inspections.,"12102 RED GATE ROAD, Nevada City CA 95959",Finaled
2019-03-15,190542,Express Permit,Residential Solar Array,"DIGITAL: 5.44kw roof mount solar on home, 17 modules 320w with 7600w inverter. inspector to verify 2 expired permits:180385 – WINDOW REPLACEMENT  fee balance of $153.34 to re-instate permit.THIS PERMIT INCLUDES 2 INSPECTIONS.","20025 DEER MEADOW DR, Penn Valley CA 95946",Finaled
2019-03-15,190536,Full Review,Residential Solar Array,"Ground mount solar PV array located easterly side of property, 54 AC modules 370w with micro-inverters and 2)200amp subpanels.THIS PERMIT INCLUDES 2 INSPECTIONS.","11315 OLD POND LANE, Grass Valley CA 95949",Finaled
2019-03-14,190523,Over the Counter Permit,Residential Solar Array,Roof mount solar array. 18 modules with micro-inverters. 5.76kWIncludes 2 inspections.,"10360 OAK CANYON DRIVE, Penn Valley CA 95946",Finaled
2019-03-14,190524,Over the Counter Permit,Residential Solar Array,Roof mount solar array. 32 modules with 1 inverter. Single battery energy storage system.Includes 2 inspections.,"23339 SHADOW DR, Auburn CA 95602",Finaled
2019-03-14,190531,Over the Counter Permit,Residential Solar Array,"Roof mount solar PV system on home, 6.48kW. 18 modules 360w with micro-inverter.THIS PERMIT INCLUDES 2 INSPECTIONS.","24723 RIDGE TOP CT, Auburn CA 95602",Finaled
2019-03-14,190532,Over the Counter Permit,Residential Solar Array,"Roof mount solar PV system on home, 14.4Kw 40 modules 360w with micro-inverters.Upgrade subpanel in laundry room to 200amps.THIS PERMIT INCLUDES 2 INSPECTIONS.","16423 GLEKO ROAD, Rough And Ready CA 95975",Finaled
2019-03-13,190521,Express Permit,Residential Solar Array,"DIGITAL: Install 3.24kW DC roof mount solar system with 9 Solaria Power XT-360R-PD modules and SolarEdge SE3800U-US Inverter, Living Area: 1,296 sf, Area of Installation: 178.58 sf. THIS PERMIT INCLUDES 2 INSPECTIONS.","18039 HUMMINGBIRD DRIVE, Penn Valley CA 95946",Finaled
2019-03-11,190489,Over the Counter Permit,Residential Solar Array,Roof mount solar array. 23 modules with micro-inverters. 7.59kWMAX 2 ft. oc. spacing of the mounts.Includes 2 inspections.,"13831 GOPHER HILL CT, Grass Valley CA 95945",Finaled
2019-03-11,190487,Full Review,Residential Solar Array,8/8/19 Voided by contractor. Install new 8.64kW AC PV groundmount solar array on W side of property.,"22437 MEYER RAVINE ROAD, Grass Valley CA 95949",Void
2019-03-06,190459,Over the Counter Permit,Residential Solar Array,"Roof mount solar PV system on home, 25 modules 290w with 6000w inverter. 7.25kWTHIS PERMIT INCLUDES 2 INSPECTIONS.","13821 WOODLAKE ROAD, Grass Valley CA 95949",Finaled
2019-03-06,190460,Over the Counter Permit,Residential Solar Array,"Roof mount solar Pv system on home, 15 modules 330w with 5000w inverter.THIS PERMIT INCLUDES 2 INSPECTIONS.","11886 HEATHER LANE, Grass Valley CA 95949",Finaled
